route_number,route_name,origin_value,origin_name,destination_value,destination_name,timing,scraped_at
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:15,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:20,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:25,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:30,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:35,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:37,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:45,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:50,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,19:55,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:15,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:20,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:25,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:30,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:35,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:40,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:45,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,20:50,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:00,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:10,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:15,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:30,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:35,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:40,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:45,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,21:50,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,22:30,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,23:05,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,ANNA NAGAR EAST,ANNA NAGAR EAST,23:50,2026-01-13T12:54:17.743475
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,00:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,01:10,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,02:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,02:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,05:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,05:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,05:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,06:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,06:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,06:20,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,06:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,06:40,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,06:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,06:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,07:20,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,07:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,07:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,07:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,07:40,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,07:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,08:10,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,08:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,08:45,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,09:00,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,09:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,09:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,09:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,09:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:00,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:20,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:45,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,10:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,11:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,11:20,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,11:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,11:40,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,11:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,12:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,12:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,12:20,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,12:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,12:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,13:10,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,13:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,13:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,14:00,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,14:10,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,14:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,14:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,14:45,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,14:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,15:00,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,15:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,15:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,15:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,15:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,15:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,15:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:00,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:10,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:25,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:40,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:45,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,16:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:10,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:20,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:23,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:40,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,17:45,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,18:15,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,18:35,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,18:40,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,18:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,18:55,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,19:00,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,19:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,20:20,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,20:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,21:50,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,22:30,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,23:05,2026-01-13T12:54:40.121613
101,101,POONAMALLEE B.S,POONAMALLEE B.S,THIRUVOTRIYUR,THIRUVOTRIYUR,23:50,2026-01-13T12:54:40.121613
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,00:35,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,01:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,01:55,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,02:30,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,03:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,04:00,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,04:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,04:20,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,05:22,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,05:30,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,05:35,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,05:38,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,05:45,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,05:54,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,06:00,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,06:20,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,06:26,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,06:35,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,06:40,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,06:45,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,07:00,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,07:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,07:20,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,07:32,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,07:40,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,07:45,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,07:52,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:00,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:05,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:15,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:20,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:25,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:35,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:40,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,08:50,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,09:05,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,09:15,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,09:30,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,09:40,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,09:45,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,09:50,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,09:55,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,10:00,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,10:05,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,10:20,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,10:40,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,10:55,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,11:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,11:25,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,11:45,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,11:50,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:15,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:25,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:30,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:35,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:40,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:50,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,12:57,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:05,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:15,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:20,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:25,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:48,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:55,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,13:58,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,14:00,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,14:05,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,14:10,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,14:25,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,14:37,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,14:45,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,14:50,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,15:00,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,15:20,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,15:30,2026-01-13T12:54:53.737447
101,101,THIRUVOTRIYUR,THIRUVOTRIYUR,BROADWAY,BROADWAY,15:40,2026-01-13T12:54:53.737447
