name,district,latitude,longitude,type
Dhalavapalayam,Tamil Nadu,10.7687881,79.1785983,village
Dhali,Tamil Nadu,10.5112403,77.1882591,village
Dhaliyur,Tamil Nadu,11.0092518,76.8484612,village
Dhamodharan Pattinam,Tamil Nadu,9.7922017,79.0680178,village
Dhanagalli,Tamil Nadu,12.233023,76.5746385,village
Dhanagere,Tamil Nadu,12.2109528,77.1437144,village
Dhanaguru,Tamil Nadu,12.3774918,77.1615674,village
Dhanalakshmi Nagar,Tamil Nadu,13.0991494,80.0966448,village
Dhanalkshmi Colony,Tamil Nadu,13.0549266,80.2054668,neighborhood
Dhanamittenahalli,Tamil Nadu,13.4387135,78.031305,village
Dhanamoorthiyur,Tamil Nadu,11.5820692,77.8628023,village
Dhandakuppam,Tamil Nadu,12.5255009,78.2340419,village
Dhandu Bazaar,Tamil Nadu,12.9041757,79.335329,neighborhood
Dhanuvachapuram,Tamil Nadu,8.3840483,77.1283036,village
Dharapuram,Tamil Nadu,10.7369082,77.5260968,town
Dharapuram,Tamil Nadu,11.7872967,78.0476649,village
Dharapuram Main Bus Stand,Tamil Nadu,10.7331212,77.5190672,bus_stop
Dharasuram,Tamil Nadu,10.9513662,79.3569156,village
Dharkas,Tamil Nadu,12.9410443,80.0715416,village
Dharkastnattam,Tamil Nadu,11.3506284,79.8140645,village
Dharmacheruvu,Tamil Nadu,13.4406678,79.3902056,village
Dharmadanapuram,Tamil Nadu,11.1644687,79.6869814,village
Dharmakulam,Tamil Nadu,11.1466769,79.8488474,village
Dharmanathapuram,Tamil Nadu,10.9081981,78.7835598,village
Dharmapura,Tamil Nadu,12.2389993,76.380707,village
Dharmapura,Tamil Nadu,13.2683565,77.7999577,village
Dharmapuri,Tamil Nadu,12.1347988,78.1589864,city
Dharmapuri,Tamil Nadu,13.1051637,78.6537053,village
Dharmapuri Mofussil Bus Stand,Tamil Nadu,12.1337439,78.1623092,bus_stop
Dharmarajanvayal,Tamil Nadu,10.122583,78.9328193,village
Dharmavarampalle,Tamil Nadu,13.3405501,78.6314689,village
Dharmegaudana Palya,Tamil Nadu,13.1748729,76.5722394,village
Dhasasamuthiram,Tamil Nadu,11.854798,78.0732104,village
Dhavani,Tamil Nadu,11.4535658,76.6999916,village
Dhayapuram,Tamil Nadu,9.7110626,78.4619134,village
Dhenallai,Tamil Nadu,11.3502008,76.7398238,village
Dhennatty,Tamil Nadu,11.4627703,76.7970621,village
Dhimbatty,Tamil Nadu,11.4401731,76.8509745,village
Dhindukarai,Tamil Nadu,10.87888,78.58762,village
Dhodani,Tamil Nadu,11.3535143,76.7331313,village
Dhoddampalayam,Tamil Nadu,11.4791144,77.1521487,village
Dibburu,Tamil Nadu,13.4832907,77.7919154,village
Dibburu,Tamil Nadu,13.1679457,77.5289978,village
Didaga,Tamil Nadu,13.0480871,76.5761089,village
Didaga Tumakuru,Tamil Nadu,13.0591382,76.5945709,village
Diddahalli,Tamil Nadu,12.5024503,76.2625323,village
Diddivaripalle,Tamil Nadu,13.4744417,78.8017602,village
Digavakote,Tamil Nadu,13.4954582,78.17141,village
Digavapalli,Tamil Nadu,13.4673308,78.1762878,village
Diggenahalli,Tamil Nadu,13.359418,76.0699072,village
Diguva Choudepalle,Tamil Nadu,13.4140733,79.0330979,village
Diguva Donabailu,Tamil Nadu,13.4986001,78.4038141,village
Diguva Garigadona,Tamil Nadu,13.447497,79.4065126,village
Diguva Kotturu,Tamil Nadu,13.4089868,78.8387269,village
Diguva Kurapalle,Tamil Nadu,13.4980658,78.8758877,village
Diguva Magham,Tamil Nadu,13.2724824,78.9685014,village
Diguva Mahaveerapuram,Tamil Nadu,13.2524276,79.6945917,village
Diguva Muddikuppam,Tamil Nadu,13.338928,79.3987615,village
Diguva Thadakara,Tamil Nadu,13.2635235,78.9850476,village
Diguva Yerramarajupalle,Tamil Nadu,13.422103,79.3553906,village
Diguvagulur,Tamil Nadu,13.4753331,79.5278955,village
Diguvakakimadugu,Tamil Nadu,12.7060569,78.3968109,village
Diguvakantalacheruvu,Tamil Nadu,13.0917329,78.9010857,village
Diguvamanakaldoddi,Tamil Nadu,12.6904538,78.3698262,village
Diguvamangunta,Tamil Nadu,13.3202459,79.3038232,village
Diguvamarampalli,Tamil Nadu,13.4992644,78.2379593,village
Diguvamasapalle,Tamil Nadu,13.1848603,79.1619065,village
Diguvamodalapalle,Tamil Nadu,13.228259,79.0074399,village
Diguvanadipepalle,Tamil Nadu,12.9715735,78.5396811,village
Diguvapalaiyam,Tamil Nadu,12.6917651,78.5542878,village
Diguvaputhuru,Tamil Nadu,13.4644708,79.7063073,village
Diguvasettiyanattam,Tamil Nadu,13.2913986,79.3021689,village
Diguvasigalapalli,Tamil Nadu,12.771574,78.2942499,village
Diguvu Palle,Tamil Nadu,13.4333346,79.0132212,village
Dimba,Tamil Nadu,13.0853305,78.1542921,village
Dimbadahalli,Tamil Nadu,12.3628893,77.5323265,village
Dimbadahalli,Tamil Nadu,12.6085731,77.4003391,village
Dimbala,Tamil Nadu,13.3916391,78.2623349,village
Dinabandapuram,Tamil Nadu,13.1949366,79.3803671,village
Dindaguru,Tamil Nadu,12.9322089,76.4246202,village
Dindapattu,Tamil Nadu,12.4050596,78.729658,neighborhood
Dindigul,Tamil Nadu,10.365646,77.9693256,city
Dinka,Tamil Nadu,12.7814728,76.4634636,village
Dinka,Tamil Nadu,12.5138214,76.5478598,village
Dinka Shettihalli,Tamil Nadu,12.5174013,76.5284174,village
Dinnahalli,Tamil Nadu,13.1922337,77.9046304,village
Dinnahalli,Tamil Nadu,12.8723272,78.0609149,village
Dinnalli,Tamil Nadu,11.9317627,77.3444104,village
Dinnehosahalli,Tamil Nadu,13.454183,77.7141506,village
Dinnehosahalli,Tamil Nadu,13.1578341,77.9871036,village
Dinnepalle,Tamil Nadu,13.3693105,78.4519599,village
Dinnur,Tamil Nadu,13.0229555,77.6032161,neighborhood
Dinnuru,Tamil Nadu,13.252778,77.8018711,village
Dinnuru,Tamil Nadu,12.830309,78.1421039,village
Dippopadi,Tamil Nadu,9.3409259,76.7950267,neighborhood
Discipline,Tamil Nadu,12.0200711,79.8068357,neighborhood
Diversion to Parutham Ppara,Tamil Nadu,9.5657408,77.0779697,neighborhood
Diwulwewa,Tamil Nadu,8.0115613,80.2705541,village
Djaima,Tamil Nadu,11.9964629,79.8364532,neighborhood
Doctors Layout,Tamil Nadu,13.0053365,77.6581854,neighborhood
Dodakattappa,Tamil Nadu,12.9775809,77.6255794,neighborhood
Dodda Aladahalli,Tamil Nadu,12.9664601,76.1588158,village
Dodda Ankanahalli,Tamil Nadu,12.7243874,77.0060123,village
Dodda Ankanahalli,Tamil Nadu,12.6621647,77.3071043,village
Dodda Ankandahalli,Tamil Nadu,13.0062159,78.1632574,village
Dodda Aralagere,Tamil Nadu,13.1936965,77.8382601,village
Dodda Attihalli,Tamil Nadu,13.2885206,78.4980493,village
Dodda Ayyuru,Tamil Nadu,13.1068194,78.0165224,village
Dodda Bijanahalli,Tamil Nadu,12.3066973,76.4587169,village
Dodda Chakanahalli,Tamil Nadu,13.0057736,76.2426233,village
Dodda Cheemanahalli,Tamil Nadu,13.2462012,77.6211655,village
Dodda Dunnasandra,Tamil Nadu,12.9772668,77.8161248,village
Dodda Gadiganahalli,Tamil Nadu,12.5370069,76.5161372,village
Dodda Gubbi,Tamil Nadu,13.0712038,77.6731772,village
Dodda Hagade,Tamil Nadu,12.7461886,77.6896369,village
Dodda Hejjuru,Tamil Nadu,12.2008865,76.1887636,village
Dodda Honnenahalli,Tamil Nadu,13.0353665,76.1256957,village
Dodda Hosahalli,Tamil Nadu,13.197725,77.7492132,village
Dodda Iggaluru,Tamil Nadu,12.9236752,77.9832765,village
Dodda Kadaturu,Tamil Nadu,13.0223906,77.9720754,village
Dodda Kammanahalli,Tamil Nadu,12.8583256,77.5992545,neighborhood
Dodda Kavalande,Tamil Nadu,12.0340011,76.7966297,village
Dodda Koppalu,Tamil Nadu,12.4842748,76.260381,village
Dodda Kurubarahalli,Tamil Nadu,13.2253418,77.8088429,village
Dodda Madenahalli,Tamil Nadu,13.1461121,78.3582097,village
Dodda Malapura,Tamil Nadu,12.0575932,77.2361793,village
Dodda Mallenahalli,Tamil Nadu,12.8887826,76.1608991,village
Dodda Maralawadi,Tamil Nadu,12.6104282,77.5256301,village
Dodda Metikurke,Tamil Nadu,13.4631978,76.3517305,village
Dodda Mudavadi,Tamil Nadu,12.6271927,77.3859136,village
Dodda Nayakanahalli,Tamil Nadu,12.9117275,76.0410495,village
Dodda Nayakanahalli,Tamil Nadu,12.9388269,78.1154376,village
Dodda Palanahalli,Tamil Nadu,13.441137,77.2214129,village
Dodda Sabbenahalli,Tamil Nadu,13.0289731,78.0026707,village
Dodda Saggere,Tamil Nadu,13.4692342,77.3511528,village
Dodda Uppala,Tamil Nadu,12.8633135,76.8838207,village
Dodda Vaddaragudi,Tamil Nadu,12.5489151,76.377963,village
Dodda Vaddarakere,Tamil Nadu,12.3633646,76.1175966,village
Dodda Yachenalli,Tamil Nadu,12.6088042,76.4281472,village
Doddabagilu,Tamil Nadu,12.247598,76.9652665,village
Doddabala,Tamil Nadu,12.8604184,76.6629517,village
Doddaballapura,Tamil Nadu,13.2932963,77.5422844,bus_stop
Doddaballapura,Tamil Nadu,13.2929583,77.5431463,town
Doddabanahalli,Tamil Nadu,13.0238561,77.7469162,village
Doddabandarlapalli,Tamil Nadu,13.4569197,78.2452083,village
Doddabasavanahalli,Tamil Nadu,12.9739288,76.1390638,village
Doddabelalu,Tamil Nadu,12.3782213,76.1603805,village
Doddabelavangala,Tamil Nadu,13.2888795,77.4215754,village
Doddabele,Tamil Nadu,13.2230654,77.3376846,village
Doddabele,Tamil Nadu,12.8898598,77.4755591,village
Doddabettahalli,Tamil Nadu,13.0945892,77.5544482,neighborhood
Doddabidarakallu,Tamil Nadu,13.0352169,77.4939999,neighborhood
Doddabiranakere,Tamil Nadu,13.053039,76.7686394,village
Doddabommanahalli,Tamil Nadu,13.3098338,78.1197491,village
Doddabuhalli,Tamil Nadu,12.306863,77.0243544,village
Doddabyadarahalli,Tamil Nadu,12.5035782,76.7501149,village
Doddabyagatavalli,Tamil Nadu,12.776187,76.1911543,village
Doddachinnahalli,Tamil Nadu,12.9590854,78.2282759,village
Doddadanavahalli,Tamil Nadu,12.902724,78.0539163,village
Doddadasarahalli,Tamil Nadu,13.352878,77.8984036,village
Doddadasenahalli,Tamil Nadu,13.4221034,77.9479172,village
Doddadenahalli,Tamil Nadu,13.0669382,77.9210437,village
Doddaelachigere,Tamil Nadu,12.3994458,77.2260398,village
Doddagaddavalli,Tamil Nadu,13.0984567,76.0035887,village
Doddaganahalli,Tamil Nadu,13.1817041,77.9494243,village
Doddaganahalli,Tamil Nadu,13.1330225,78.2856893,village
Doddaganama,Tamil Nadu,12.7164866,78.2023274,village
Doddagandlahalli,Tamil Nadu,12.9185061,78.393875,village
Doddagangavadi,Tamil Nadu,12.7894253,77.1968931,village
Doddaganjuru,Tamil Nadu,13.3708356,78.1086268,village
Doddagarudanahalli,Tamil Nadu,12.6628438,76.8503989,village
Doddagatta,Tamil Nadu,13.4382758,76.3195158,village
Doddagattinagabbe,Tamil Nadu,13.0334896,77.7870185,village
Doddagaudana Koppalu,Tamil Nadu,12.4758084,76.12863,village
Doddagavanahalli,Tamil Nadu,12.7609774,76.1221256,village
Doddagenigere,Tamil Nadu,12.9812632,76.1550148,village
Doddaghatta,Tamil Nadu,13.2629527,76.0520068,village
Doddaghatta,Tamil Nadu,13.1679176,76.6021367,village
Doddagollahalli,Tamil Nadu,13.1525129,76.9846401,village
Doddagoraghatta,Tamil Nadu,13.18056,76.7894322,village
Doddaguli,Tamil Nadu,12.4767313,77.5115574,village
Doddaguni,Tamil Nadu,13.3279117,76.7598778,village
Doddagurki,Tamil Nadu,13.178006,78.3376816,village
Doddahalli,Tamil Nadu,12.6517175,76.3236446,village
Doddahalli Kavalu,Tamil Nadu,12.6381747,76.3217586,village
Doddaharanahalli,Tamil Nadu,12.7766728,76.5291087,village
Doddaharohalli,Tamil Nadu,12.4479313,76.8425041,village
Doddahasala,Tamil Nadu,13.0977567,78.1491441,village
Doddahatti,Tamil Nadu,13.1899971,76.1792408,village
Doddahejjaji,Tamil Nadu,13.2708182,77.4152371,village
Doddahomma,Tamil Nadu,12.0246383,76.9035797,village
Doddahonnuru,Tamil Nadu,12.4426901,76.0061747,village
Doddahulluru,Tamil Nadu,13.0968658,77.8194005,village
Doddahundi,Tamil Nadu,12.2165502,76.5743923,village
Doddahundi,Tamil Nadu,11.9914194,76.654085,village
Doddajakkanahalli,Tamil Nadu,12.8903709,76.854971,village
Doddajala,Tamil Nadu,13.1767348,77.6520502,village
Doddajataka,Tamil Nadu,12.9314443,76.7845471,village
Doddakabballi,Tamil Nadu,12.4418428,77.5160771,village
Doddakadanuru,Tamil Nadu,12.7051992,76.2945402,village
Doddakalbalu,Tamil Nadu,12.670824,77.4050735,village
Doddakallahalli,Tamil Nadu,12.9229223,78.0030197,village
Doddakallahalli,Tamil Nadu,12.8798593,78.2910541,village
Doddakallahalli,Tamil Nadu,12.8493038,76.9076228,village
Doddakanya,Tamil Nadu,12.1690498,76.6373898,village
Doddakarenahalli,Tamil Nadu,13.0682157,77.3450953,village
Doddakari,Tamil Nadu,13.000703,78.3471513,village
Doddakattigenahalli,Tamil Nadu,13.2548388,76.932602,village
Doddakaturu,Tamil Nadu,12.1757083,76.6102428,village
Doddakirugumbe,Tamil Nadu,13.4019556,77.8098738,village
Doddakoliga,Tamil Nadu,13.1590548,77.8399397,village
Doddakombai,Tamil Nadu,11.2556104,76.6243687,village
Doddakondagula,Tamil Nadu,13.054261,76.1141942,village
Doddakondrahalli,Tamil Nadu,13.3768139,77.9948676,village
Doddakoppa,Tamil Nadu,12.3792469,77.474496,village
Doddakoppalu,Tamil Nadu,12.1866474,76.3351018,village
Doddakottagere,Tamil Nadu,12.7039916,76.8838083,village
Doddakunche,Tamil Nadu,12.8652443,76.2669123,village
Doddakunnala,Tamil Nadu,13.2027343,76.9040411,village
Doddakunturu,Tamil Nadu,13.0140519,78.0069265,village
Doddakurubarahalli,Tamil Nadu,13.2261195,78.1947072,village
Doddakyatanahalli,Tamil Nadu,12.8291156,76.5768588,village
Doddalaturu,Tamil Nadu,12.0398834,77.4185703,village
Doddamadhure,Tamil Nadu,13.0231702,76.8652051,village
Doddamagge,Tamil Nadu,12.6920038,76.0817352,village
Doddamakali,Tamil Nadu,12.3096676,77.2173416,neighborhood
Doddamaladoddi,Tamil Nadu,13.3808385,78.1751825,village
Doddamalalavadi,Tamil Nadu,13.105439,77.0069725,village
Doddamale,Tamil Nadu,12.9767246,78.0363754,village
Doddamallekere,Tamil Nadu,13.4754224,77.4886847,village
Doddamalligere,Tamil Nadu,13.1151707,76.8004959,village
Doddamara Gaudanahalli,Tamil Nadu,12.293105,76.5101428,village
Doddamarali,Tamil Nadu,13.36706,77.7366185,village
Doddamarali Amanikere,Tamil Nadu,13.3623891,77.7449778,village
Doddamarpanahalli,Tamil Nadu,13.2961814,76.5025752,village
Doddamatigatta,Tamil Nadu,12.9487882,76.3646428,village
Doddamavatturu,Tamil Nadu,12.8999877,77.0428111,village
Doddamole,Tamil Nadu,11.889555,76.9729331,village
Doddampatti,Tamil Nadu,12.1799897,78.4216154,village
Doddamuddenahalli,Tamil Nadu,13.3212908,77.7702297,village
Doddamulagudu,Tamil Nadu,12.4288403,76.9213902,village
Doddanahalli,Tamil Nadu,13.1076366,78.223588,village
Doddanakatte,Tamil Nadu,12.5899193,76.4731664,village
Doddanallala,Tamil Nadu,13.0834921,77.8973974,village
Doddanallurahalli,Tamil Nadu,13.1188137,77.8626296,village
Doddane,Tamil Nadu,11.9703154,77.5287518,village
Doddanerale,Tamil Nadu,12.4752914,76.0357822,village
Doddanettagunte,Tamil Nadu,13.3536948,76.9733327,village
Doddapalya,Tamil Nadu,12.4132692,76.75603,village
Doddaponnandahalli,Tamil Nadu,12.7978836,78.1789458,village
Doddapura,Tamil Nadu,13.0401699,76.143348,village
Doddapura,Tamil Nadu,12.3104211,76.962686,village
Doddaramapura,Tamil Nadu,13.4202665,76.7114097,village
Doddarasinakere,Tamil Nadu,12.5067265,77.018487,village
Doddarayapete,Tamil Nadu,11.9500884,76.9570475,village
Doddarayappanahalli,Tamil Nadu,13.376051,77.6367019,village
Doddasadenahalli,Tamil Nadu,12.6446299,77.4779571,village
Doddasagarahalli,Tamil Nadu,13.3347387,77.7073134,village
Doddasanne,Tamil Nadu,13.2177635,77.6941039,village
Doddasarangi,Tamil Nadu,13.2918112,77.0431242,village
Doddashettikere,Tamil Nadu,13.0670652,76.7405577,village
Doddashivara,Tamil Nadu,13.0317119,77.9867364,village
Doddasomanahalli,Tamil Nadu,12.7901066,76.5178394,village
Doddasulikere,Tamil Nadu,12.8592055,77.2959299,village
Doddataggali,Tamil Nadu,13.0570409,77.8906726,village
Doddatandya,Tamil Nadu,12.5249645,77.3935747,village
Doddatarahalli,Tamil Nadu,12.8520484,76.4177127,village
Doddatattamangala,Tamil Nadu,13.2690295,77.7620407,village
Doddathimmasandra,Tamil Nadu,12.8805661,77.8045516,village
Doddathoguru,Tamil Nadu,12.8529125,77.6556155,neighborhood
Doddatumakuru,Tamil Nadu,13.2271518,77.5304736,village
Doddatuppuru,Tamil Nadu,11.8064405,76.7187,village
Doddavadagere,Tamil Nadu,13.2124712,77.4063564,village
Doddavalagamadi,Tamil Nadu,12.947749,78.2244905,village
Doddavallabhi,Tamil Nadu,13.1670229,77.9902069,village
Doddaviranahalli,Tamil Nadu,13.4427228,76.9788335,village
Doddayagati,Tamil Nadu,12.7507867,76.7925339,village
Doddayaraganalu,Tamil Nadu,13.0979944,76.3355047,village
Doddegaudanakoppalu,Tamil Nadu,12.43908,76.6611023,village
Doddegaudanakoppalu,Tamil Nadu,12.3503587,76.9517802,village
Doddenahalli,Tamil Nadu,13.2213027,76.2169284,village
Doddenahalli,Tamil Nadu,13.1615543,76.1427412,village
Doddenahalli,Tamil Nadu,12.9392303,76.6910952,village
Dodderi,Tamil Nadu,12.9500685,76.5128861,village
Dodderi,Tamil Nadu,12.8667832,77.3775204,village
Dodderi,Tamil Nadu,13.0785159,76.8583421,village
Dodderi,Tamil Nadu,13.4264383,77.0024297,village
Dodderi,Tamil Nadu,13.1717322,77.3094979,village
Doddi,Tamil Nadu,12.5282498,76.9376077,village
Doddigunta,Tamil Nadu,12.9926115,77.6225898,neighborhood
Doddihalli,Tamil Nadu,13.3693543,78.0339123,village
Doddinduvadi,Tamil Nadu,12.1537385,77.2097273,village
Doddipalle,Tamil Nadu,13.3400533,78.3842627,village
Doddipalle,Tamil Nadu,13.2367606,79.1169779,village
Doddipalle,Tamil Nadu,13.011014,78.5013292,village
Doddipalle,Tamil Nadu,13.1523726,79.2655947,village
Doddlpalle,Tamil Nadu,13.1538915,78.7294683,village
Dodduru,Tamil Nadu,12.8462337,78.1350821,village
Dodduru Karapanahalli,Tamil Nadu,13.0153038,78.2398819,village
Dodrahalli,Tamil Nadu,13.0339873,78.2350169,village
Dodsworth Enclave,Tamil Nadu,12.9708132,77.7440136,neighborhood
Dogaranayakanahalli,Tamil Nadu,13.438497,77.9097666,village
Dohnavur,Tamil Nadu,8.4623009,77.5824749,village
Dohnnavur,Tamil Nadu,8.4622317,77.5823334,village
Dolayoikottapalli,Tamil Nadu,12.7466791,78.3307231,neighborhood
Dollar Scheme Colony,Tamil Nadu,12.9181537,77.6195361,neighborhood
Dollars Colony,Tamil Nadu,13.0413668,77.5678155,neighborhood
Dollars Colony,Tamil Nadu,12.9040098,77.5955558,neighborhood
Dollenahalli,Tamil Nadu,13.1764499,76.9756376,village
Domaraagraharam,Tamil Nadu,12.6915277,78.3971205,village
Dombarahalli,Tamil Nadu,13.0894237,77.9556435,village
Dombarahalli,Tamil Nadu,13.0487558,77.4608658,village
Dombarātti,Tamil Nadu,12.5588153,78.921318,village
Domlur 1st Stage,Tamil Nadu,12.959142,77.6377909,neighborhood
Domlur 2nd Stage,Tamil Nadu,12.9640664,77.6383676,neighborhood
Domlur BDA Layout,Tamil Nadu,12.9644251,77.6349677,neighborhood
Domlur Bus Station,Tamil Nadu,12.9618019,77.6387296,bus_stop
Domlur Village,Tamil Nadu,12.9624344,77.635802,neighborhood
Dommaluru,Tamil Nadu,12.9680573,77.8718312,village
Dommanagadde,Tamil Nadu,12.060935,77.4019432,village
Dommanakuppe,Tamil Nadu,13.2429741,77.0473927,village
Dommanakuppe Gollarahatti,Tamil Nadu,13.2528344,77.0491182,village
Dommara Palle,Tamil Nadu,13.4449425,79.0253276,village
Dommaramitta,Tamil Nadu,13.0318506,78.4897601,village
Dommasandra,Tamil Nadu,12.8777098,77.7534769,village
Dommasandra,Tamil Nadu,13.0974753,78.4516588,village
Dommavāndlapalli,Tamil Nadu,13.3962159,79.1131067,village
Donahalli,Tamil Nadu,13.4404526,77.949929,village
Donimadagu,Tamil Nadu,12.8102743,78.2263508,village
Donimedu,Tamil Nadu,12.7059902,79.4193077,village
Donkumanipalle,Tamil Nadu,12.8570349,78.3936179,village
Donnenahalli,Tamil Nadu,12.8841332,77.3750021,village
Donnere,Tamil Nadu,13.2936473,76.8276507,village
Doopanahalli,Tamil Nadu,12.9674584,77.6396382,neighborhood
Dooravani Nagar 2nd Stage,Tamil Nadu,13.0227176,76.1306576,neighborhood
Doraiyeri,Tamil Nadu,12.6409372,78.3282535,village
Dorana Hosahalli,Tamil Nadu,12.9093225,76.0501347,village
Doranahalli,Tamil Nadu,12.3900301,76.9641013,village
Dordalapalli,Tamil Nadu,13.4998693,78.475627,village
Dorekere,Tamil Nadu,12.4131795,76.1639069,village
Dornahalli,Tamil Nadu,12.4109769,76.422676,village
Douceur,Tamil Nadu,11.9911336,79.836054,neighborhood
Doveton,Tamil Nadu,13.0873218,80.258079,neighborhood
Dr Ambedkar Nagar,Tamil Nadu,12.9900554,80.2074843,neighborhood
Dr Ambedkar Nagar,Tamil Nadu,13.1253833,80.2076489,neighborhood
Dr. A P J Abdul Kalam Enclave,Tamil Nadu,12.9675503,77.7027661,neighborhood
Dr. MGR Central Bus Stand - Salem,Tamil Nadu,11.66909,78.1394015,bus_stop
Dr. Puratachi Thalavi Amma Paerundhu Nilaiyam,Tamil Nadu,11.0288075,77.1295908,bus_stop
Dubaipadi,Tamil Nadu,10.9792593,76.2461265,neighborhood
Dubasi Palya,Tamil Nadu,12.9295126,77.4966896,neighborhood
Duch Square,Tamil Nadu,9.4976119,76.3243386,neighborhood
Dudavanahalli,Tamil Nadu,12.8576271,78.0473169,village
Dudda,Tamil Nadu,13.0789066,76.2149003,village
Dudda,Tamil Nadu,13.0872606,76.2054305,village
Dudda,Tamil Nadu,12.6079925,76.7959394,village
Duddagere,Tamil Nadu,12.2507011,76.7830207,village
Duddanahalli,Tamil Nadu,13.4400469,77.285133,village
Dudukanahalli,Tamil Nadu,12.6338503,76.3755351,village
Dugadihalli,Tamil Nadu,13.3889281,76.5941039,village
Duggahalli,Tamil Nadu,12.0460937,76.5428445,village
Dugganahalli,Tamil Nadu,12.4142424,76.9983229,village
Dugganakunte,Tamil Nadu,13.4592702,78.216879,village
Duggandlagundlapalli,Tamil Nadu,13.388889,79.0525317,village
Duggasandra,Tamil Nadu,13.2359963,78.36363,village
Duggenahalli,Tamil Nadu,13.0604049,76.5215764,village
Dugginavaripalle,Tamil Nadu,13.1473283,78.6614157,village
Dulanahalli,Tamil Nadu,13.3055669,76.9760014,village
Dulapalli,Tamil Nadu,13.0528511,78.4320275,village
Dummagere,Tamil Nadu,12.9136216,76.1967249,village
Dummenahalli,Tamil Nadu,13.3222777,76.3269125,village
Dummi,Tamil Nadu,12.7125112,76.1185776,village
Dunda,Tamil Nadu,13.2600821,76.6913212,village
Dundanahalli,Tamil Nadu,12.7197352,77.0560956,village
Dunlop Nagar,Tamil Nadu,13.1300247,79.996519,neighborhood
Dunturu,Tamil Nadu,12.4167249,77.3325992,village
Dunumadalawa,Tamil Nadu,8.4118275,80.2110314,village
Dura,Tamil Nadu,12.1462184,76.5958717,village
