name,type,latitude,longitude,district,state,osm_id
Doddajakkanahalli,village,12.8903709,76.854971,Unknown,Tamil Nadu,3351403587
Kodihalli,village,12.8594903,76.827777,Unknown,Tamil Nadu,3351403588
Maniyarampudur,village,11.1906519,78.1287762,Erode,Tamil Nadu,3352831921
M. Rasampalayam,village,11.1742327,78.1217457,Erode,Tamil Nadu,3352831922
Thottipatti,village,11.1939505,78.1191505,Erode,Tamil Nadu,3352831924
Vallipuram,village,11.2069208,78.1264982,Erode,Tamil Nadu,3352831925
Madakkathanam,village,9.921132,76.6812243,Unknown,Tamil Nadu,3357397862
Chikkakadnur,village,12.7209826,76.288302,Unknown,Tamil Nadu,3371320159
Mambalapattu,village,11.9569478,79.3735336,Chindwara,Tamil Nadu,3380124274
Chikkahalli,village,12.2828404,76.729703,Unknown,Tamil Nadu,3380757301
Hemmigepura,village,12.8819289,77.4854975,Unknown,Tamil Nadu,3388810808
Chayammavu Kavala,village,9.7752637,76.5425022,Unknown,Tamil Nadu,3391973990
Vadakkenirappu,village,9.7912648,76.5489112,Unknown,Tamil Nadu,3391974394
Cholenahalli,village,12.7773805,76.0640062,Unknown,Tamil Nadu,3392060475
Madapura,village,13.4923837,76.2037586,Unknown,Tamil Nadu,3397192372
Maduka,village,9.8086444,76.5501115,Unknown,Tamil Nadu,3400302357
Marangoly,village,9.8100929,76.5408009,Unknown,Tamil Nadu,3400302358
Sleevapuram,village,9.730258,76.538197,Unknown,Tamil Nadu,3402091321
Vallikkad,village,9.6811872,76.5667219,Unknown,Tamil Nadu,3410982540
Nedumbara,village,9.7564251,76.6041046,Unknown,Tamil Nadu,3412340128
Chettukulam,village,9.7966745,76.5909546,Unknown,Tamil Nadu,3412647435
Nayadampoyil,village,11.3588555,76.0952191,Unknown,Tamil Nadu,3414533198
Akambadam,village,11.3107996,76.2087274,Nilgiris,Tamil Nadu,3414555931
Manur,village,8.8545811,77.6525842,Tenkasi,Tamil Nadu,3421197612
Kurinjippadi,village,11.5667432,79.5944716,Chindwara,Tamil Nadu,3436455643
Mandiram,village,9.3600808,76.7871496,Unknown,Tamil Nadu,3452069348
Uthimoodu,village,9.3320453,76.7949585,Unknown,Tamil Nadu,3452069349
Mannarkulanji,village,9.3053202,76.8046683,Unknown,Tamil Nadu,3452070802
Enayam Puthenthurai,village,8.2233227,77.1845745,Kanniyakumari,Tamil Nadu,3457585456
Mukkada,village,9.4629984,76.8006541,Unknown,Tamil Nadu,3461577441
Plachery,village,9.4518922,76.7972992,Unknown,Tamil Nadu,3461579813
Makkappuzha,village,9.4404645,76.79927,Unknown,Tamil Nadu,3461580203
Manthamaruthy,village,9.4221875,76.7971074,Unknown,Tamil Nadu,3461581149
Chethomkara,village,9.3944418,76.793591,Unknown,Tamil Nadu,3461586849
Sundararajapuram,village,9.432122,77.4976001,Virudhunagar,Tamil Nadu,3463751111
Ganapathi Sundara Natchiyarpuram,village,9.4343967,77.5049225,Virudhunagar,Tamil Nadu,3463753380
Ezhukone,village,8.980645,76.719235,Unknown,Tamil Nadu,3463922673
Irumpanangadu,village,8.9904103,76.718799,Unknown,Tamil Nadu,3463922674
Chinnachittuloti,village,9.6311378,77.7665262,Madurai,Tamil Nadu,3463958283
T.Kallupatti,village,9.7205512,77.8517326,Madurai,Tamil Nadu,3463982443
Halumathighatta,village,12.8484016,76.456015,Unknown,Tamil Nadu,3464312769
Manjunathapura,village,12.8527761,76.5111273,Unknown,Tamil Nadu,3464312770
Sannenahalli,village,12.8561681,76.5126109,Unknown,Tamil Nadu,3464312771
Manchenahalli,village,12.8932843,76.4599642,Unknown,Tamil Nadu,3464315576
Bediganahalli,village,12.8980639,76.4471976,Unknown,Tamil Nadu,3464319771
Jogipura,village,12.90845,76.4387017,Unknown,Tamil Nadu,3464321796
Nandipura,village,12.9188779,76.4353707,Unknown,Tamil Nadu,3464321797
Somalapura,village,12.9338902,76.4446775,Unknown,Tamil Nadu,3464326939
Horasomanahalli,village,12.9482546,76.4572296,Unknown,Tamil Nadu,3464333598
Chikkamathighatta,village,12.9635111,76.3700995,Unknown,Tamil Nadu,3464355959
Haralahalli,village,12.9589716,76.387399,Unknown,Tamil Nadu,3464355960
Madaba,village,12.9808499,76.3573987,Unknown,Tamil Nadu,3464359622
Baladare,village,12.9573982,76.3148347,Unknown,Tamil Nadu,3464375194
Jeyamangalam,village,10.0934329,77.6108135,Dindigul,Tamil Nadu,3464573447
Vagarahalli,village,12.9670277,76.3032804,Unknown,Tamil Nadu,3465274926
Cholenahalli,village,12.8336342,76.3111936,Unknown,Tamil Nadu,3465352316
Nadanahalli,village,12.8949978,76.3254723,Unknown,Tamil Nadu,3465988329
Alagodanahalli,village,12.9300363,76.3509028,Unknown,Tamil Nadu,3466031004
Thalavoor,village,9.0356649,76.8305322,Tenkasi,Tamil Nadu,3466927406
Upinahalli,village,12.9675745,76.3395084,Unknown,Tamil Nadu,3470091899
Nallipalayam,village,11.2385828,78.1485479,Erode,Tamil Nadu,3471554918
Sabbanahalli,village,12.9286304,76.57626,Unknown,Tamil Nadu,3471556973
Byadarahalli,village,12.9664328,76.5866956,Unknown,Tamil Nadu,3471560962
Arakere,village,12.9360612,76.5683865,Unknown,Tamil Nadu,3471562716
Ranganathapuram,village,12.045367,79.7068627,Puducherry,Tamil Nadu,3472936181
Chengamanadu,village,9.01396,76.8259116,Tenkasi,Tamil Nadu,3473130233
Vettikkavala,village,8.9989249,76.8264496,Tenkasi,Tamil Nadu,3473130234
Bodhupatti,village,11.2205737,78.1444022,Erode,Tamil Nadu,3473138493
Kuppampalayam,village,11.2167723,78.1367258,Erode,Tamil Nadu,3473138494
Periyapatti,village,11.2159662,78.1470787,Erode,Tamil Nadu,3473138495
Ankenahalli,village,13.0473058,76.3353615,Unknown,Tamil Nadu,3487384765
Balele,village,12.1366686,76.05085,Unknown,Tamil Nadu,3492913740
Besaguru,village,12.1412233,76.0218816,Unknown,Tamil Nadu,3492913741
Devanuru,village,12.1408305,76.0650152,Unknown,Tamil Nadu,3492913743
Melapettaipalayam,village,11.0743092,78.1180046,Karur,Tamil Nadu,3494707263
Ladduvadi,village,11.1630183,78.1745343,Erode,Tamil Nadu,3495356034
Vilakkudi,village,9.0300126,76.8648525,Tenkasi,Tamil Nadu,3495626849
Kavettipatti,village,11.208866,78.1384887,Erode,Tamil Nadu,3497318949
Marurpatti,village,11.2654891,78.1906544,Erode,Tamil Nadu,3497322705
Muthalaipatti,village,11.2637158,78.1675577,Erode,Tamil Nadu,3497322706
Nadupatti,village,11.2676132,78.1991794,Erode,Tamil Nadu,3497322708
Semparaipudur,village,11.2560287,78.1827069,Erode,Tamil Nadu,3497322710
Parikkal,village,11.7851453,79.3670626,Chindwara,Tamil Nadu,3498446487
Konur,village,11.1749782,78.0738232,Erode,Tamil Nadu,3501304767
Kuppuchipalayam,village,11.1134835,78.0264327,Erode,Tamil Nadu,3501304768
Olappalayam,village,11.1006885,78.0495363,Erode,Tamil Nadu,3501304769
Palapatti,village,11.0913757,78.0694449,Karur,Tamil Nadu,3501304770
Perumampalayam,village,11.154821,78.070564,Erode,Tamil Nadu,3501304771
S. Vazhavanthi,village,11.1127608,78.0913183,Erode,Tamil Nadu,3501304774
Ponneripatti,village,11.1320952,78.0746757,Erode,Tamil Nadu,3501310023
Unjapalayam,village,11.1226827,78.050025,Erode,Tamil Nadu,3501310025
Kandampalayam,village,11.1836903,78.0724232,Erode,Tamil Nadu,3501350791
Karupattipalayam,village,11.2300007,78.132095,Erode,Tamil Nadu,3505355000
Malladevapura,village,12.8530675,76.1341132,Unknown,Tamil Nadu,3505705082
Ernapuram,village,11.2446571,78.0966912,Erode,Tamil Nadu,3508931314
Thummankurichi,village,11.2330395,78.1128906,Erode,Tamil Nadu,3508931315
Veesanam,village,11.2438509,78.1956508,Erode,Tamil Nadu,3508944147
Vettambadi,village,11.2328795,78.2042464,Erode,Tamil Nadu,3508944388
Ezhamkulam,village,9.1535061,76.7712232,Unknown,Tamil Nadu,3512712787
Sulugodu,village,12.8574576,76.0040385,Unknown,Tamil Nadu,3512738566
Andipalayam,village,11.099921,78.109242,Karur,Tamil Nadu,3512858977
Sarkar Manappalli,village,11.0833155,78.1026833,Karur,Tamil Nadu,3512858979
Adichanalloor,village,8.8805138,76.7118791,Unknown,Tamil Nadu,3513905037
Alappad,village,9.0626871,76.4988405,Unknown,Tamil Nadu,3513906719
Alayamon,village,8.9004707,76.9550755,Tenkasi,Tamil Nadu,3513908115
Aryankavu,village,8.9774094,77.1512254,Tenkasi,Tamil Nadu,3513910057
Chavara,village,8.9753627,76.5350494,Unknown,Tamil Nadu,3513918574
Chirakkara,village,8.8301643,76.7241066,Unknown,Tamil Nadu,3513919937
Chithara,village,8.8149645,76.9671898,Tenkasi,Tamil Nadu,3513922405
Clappana,village,9.100677,76.4943052,Unknown,Tamil Nadu,3513924346
Edamulackal,village,8.9038956,76.8697199,Tenkasi,Tamil Nadu,3513926217
Elamadu,village,8.8978269,76.8353962,Tenkasi,Tamil Nadu,3513930270
Elampalloor,village,8.9560073,76.6709397,Unknown,Tamil Nadu,3513935136
Yeroor,village,8.935959,76.9456082,Tenkasi,Tamil Nadu,3513939819
Ittiva,village,8.8608055,76.9208785,Tenkasi,Tamil Nadu,3513945089
Kadakkal,village,8.8336484,76.9226998,Tenkasi,Tamil Nadu,3513945766
Karavaloor,village,8.9807724,76.9250357,Tenkasi,Tamil Nadu,3513947417
Kizhakkekallada,village,9.0099478,76.6552388,Unknown,Tamil Nadu,3513960410
Puthuval,village,9.1023671,76.837834,Tenkasi,Tamil Nadu,3514041159
Enadimangalam,village,9.134198,76.8112506,Unknown,Tamil Nadu,3514041160
Kuluvanahally,village,13.1755427,77.2986098,Unknown,Tamil Nadu,3514760528
Kesuvinakatte,village,12.7831392,76.6023211,Unknown,Tamil Nadu,3516780530
Ammasipalayam,village,11.3143961,77.8006675,Erode,Tamil Nadu,3517057569
Kanavaipatti,village,11.177041,78.1532296,Erode,Tamil Nadu,3517275643
Kondichettipatti,village,11.201039,78.163161,Erode,Tamil Nadu,3517275644
Madakasampatti,village,11.149263,78.121226,Erode,Tamil Nadu,3517275645
Singilipatti,village,11.1957446,78.1580375,Erode,Tamil Nadu,3517275646
Vagurampatty,village,11.1817123,78.1794487,Erode,Tamil Nadu,3517275647
Vasanthapuram,village,11.1788348,78.1862477,Erode,Tamil Nadu,3517275648
Mel Eachavari,village,11.1510691,78.1760126,Erode,Tamil Nadu,3517276937
Chinnaveppanatham,village,11.1927118,78.1893824,Erode,Tamil Nadu,3517276938
Pamadai,village,11.132544,78.064173,Erode,Tamil Nadu,3517278667
Anichampalayam,village,11.100689,78.020139,Erode,Tamil Nadu,3519886403
Komarapalayam,village,11.083658,78.0675245,Karur,Tamil Nadu,3519886406
Kooduthurai,village,11.0876878,78.0469286,Karur,Tamil Nadu,3519886407
Nanjai Edaiyar,village,11.0989578,78.0350065,Karur,Tamil Nadu,3519886409
Sengapalli,village,11.0949965,78.0618131,Karur,Tamil Nadu,3519886411
Alampalayam,village,10.992341,78.203345,Karur,Tamil Nadu,3519924584
Andapuram,village,11.0653763,78.2256822,Karur,Tamil Nadu,3519924585
Kumaripalayam,village,11.0562825,78.1484035,Karur,Tamil Nadu,3519924587
Mallampalayam,village,11.0689604,78.191911,Karur,Tamil Nadu,3519924588
Maruthampatti,village,11.050008,78.221498,Karur,Tamil Nadu,3519924590
Murungai,village,11.043943,78.213259,Karur,Tamil Nadu,3519924591
Oruvandur Puthur,village,11.0277774,78.1735836,Karur,Tamil Nadu,3519924592
Oruvandur,village,11.0296364,78.1620807,Karur,Tamil Nadu,3519927393
Poondipalayam,village,11.0624337,78.2200824,Karur,Tamil Nadu,3519927394
Sankarampalayam,village,11.054153,78.1596074,Karur,Tamil Nadu,3519927395
Seelaipillaiyarputhur,village,10.9712136,78.2328871,Karur,Tamil Nadu,3519927396
Sriramasamudram,village,10.9659931,78.2064554,Karur,Tamil Nadu,3519927398
Chinnapallipalayam,village,10.977646,78.193085,Karur,Tamil Nadu,3519978968
Semmedu,village,11.2794085,78.3319751,Karur,Tamil Nadu,3521740721
Valavanthinadu,village,11.27721,78.35741,Karur,Tamil Nadu,3521745232
Jedarpalayam,village,11.3686123,78.0836511,Erode,Tamil Nadu,3523353809
Edayapatti,village,11.3638118,78.2159822,Erode,Tamil Nadu,3523550096
Melur,village,11.350944,78.2156244,Erode,Tamil Nadu,3523550097
Thirumalaipatty,village,11.335224,78.221712,Erode,Tamil Nadu,3523550099
Kakkaveri,village,11.4490307,78.2217717,Erode,Tamil Nadu,3523637738
Kattur,village,11.480836,78.270055,Erode,Tamil Nadu,3523637739
Puthupatti,village,11.497382,78.27229,Erode,Tamil Nadu,3523637741
Kadanthapatti,village,11.4020168,78.1771423,Erode,Tamil Nadu,3523656969
Sevitturangampatti,village,11.0935837,78.1710891,Karur,Tamil Nadu,3523868779
Kidaram,village,11.0501156,78.1780505,Karur,Tamil Nadu,3523895085
Nagayanallur,village,11.0196346,78.2347509,Karur,Tamil Nadu,3523943950
Vattappara,village,8.5925816,76.9529529,Unknown,Tamil Nadu,3526192291
Vayakkal,village,8.9243151,76.8542668,Tenkasi,Tamil Nadu,3526233530
Balappuram,village,11.0084684,78.2190397,Karur,Tamil Nadu,3536205191
Chinnakarasapalayam,village,11.1111423,78.0771363,Erode,Tamil Nadu,3536374261
Periyakarasapalayam,village,11.1126906,78.0636974,Erode,Tamil Nadu,3536374262
Varahanatha Kallahalli,village,12.5301463,76.4624829,Unknown,Tamil Nadu,3540587487
Urukunnu,village,8.9846788,77.0248475,Tenkasi,Tamil Nadu,3541788200
Sarasalai,village,9.701754,80.1610886,Unknown,Tamil Nadu,3542974224
Kulasekharapuram,village,9.0912416,76.5160835,Unknown,Tamil Nadu,3551366009
Kunnathur,village,9.0653183,76.6887975,Unknown,Tamil Nadu,3551373339
Kummil,village,8.7952771,76.9229676,Tenkasi,Tamil Nadu,3551376025
Melila,village,9.0107868,76.8518536,Tenkasi,Tamil Nadu,3551400889
Munroe Thuruth,village,8.9946151,76.6135811,Unknown,Tamil Nadu,3551431358
Mynagappally,village,9.039542,76.5840215,Unknown,Tamil Nadu,3551478797
Karichipalayam,village,11.298159,77.979738,Erode,Tamil Nadu,3554860719
Kolaram,village,11.2805576,77.9803274,Erode,Tamil Nadu,3554860720
Kothur,village,11.260555,78.011354,Erode,Tamil Nadu,3554860721
Kumarandipalayam,village,11.2923777,78.0023303,Erode,Tamil Nadu,3554860722
Maniyanoor,village,11.2878338,77.9477228,Erode,Tamil Nadu,3554860723
Moolipalli,village,11.3226683,77.9671531,Erode,Tamil Nadu,3554860724
Nallipalayam,village,11.321464,77.944515,Erode,Tamil Nadu,3554860725
Ramadevam,village,11.251169,77.981313,Erode,Tamil Nadu,3554860726
Kabilakkurichi,village,11.161167,77.956537,Erode,Tamil Nadu,3554903810
Kandampalayam,village,11.2713935,77.9460295,Erode,Tamil Nadu,3554903811
Kondarasampalayam,village,11.2418323,77.9266453,Erode,Tamil Nadu,3554903812
Manickanatham,village,11.1650615,77.99451,Erode,Tamil Nadu,3554903814
Sithampoondi,village,11.2385095,77.9061508,Erode,Tamil Nadu,3554903816
Koodacheri,village,11.2168917,78.0191218,Erode,Tamil Nadu,3554906232
Thaligai,village,11.2596124,78.0665366,Erode,Tamil Nadu,3554906233
Kottakudi,village,10.079531,77.262125,Theni,Tamil Nadu,3559084420
Kurangani,village,10.0842001,77.2485813,Theni,Tamil Nadu,3559084421
Suryanelli,village,10.0505603,77.1945604,Theni,Tamil Nadu,3559084422
Kolukkumalai,village,10.0826541,77.2217702,Theni,Tamil Nadu,3559087061
Solasiramani,village,11.2411287,77.8686499,Erode,Tamil Nadu,3561090951
Baththalangunduwa,village,8.5044584,79.7834256,Unknown,Tamil Nadu,3561109617
Sullipalayam,village,11.2583648,77.9120707,Erode,Tamil Nadu,3561117893
Poolanchery,village,11.072962,78.395254,Karur,Tamil Nadu,3571830179
Thumbalam,village,11.0301163,78.4297607,Karur,Tamil Nadu,3571853693
Elurpatti,village,11.022371,78.285041,Karur,Tamil Nadu,3571916693
Kadambankurichi,village,11.066861,78.070801,Karur,Tamil Nadu,3581309056
Nanniyur Pudur,village,11.0596714,78.0834085,Karur,Tamil Nadu,3581309057
Sevanthipalayam,village,11.0649492,78.0906796,Karur,Tamil Nadu,3581309058
Thalavapalayam,village,11.063076,78.04633,Karur,Tamil Nadu,3581313094
Panchamadevi,village,10.9783066,78.1093582,Karur,Tamil Nadu,3581347539
Nerur,village,11.0017753,78.150095,Karur,Tamil Nadu,3581398034
Othakkadai,village,10.9923582,78.1344576,Karur,Tamil Nadu,3581400742
Somur,village,10.9684549,78.1611338,Karur,Tamil Nadu,3581400743
Pattazhy,village,9.0803412,76.7961666,Unknown,Tamil Nadu,3582263749
Aryanad,village,8.5795655,77.0843942,Tenkasi,Tamil Nadu,3590288133
Neduvathoor,village,8.9954402,76.7399321,Unknown,Tamil Nadu,3590404181
Nedumpana,village,8.9087479,76.694503,Unknown,Tamil Nadu,3590406123
Neendakara,village,8.9428812,76.538628,Unknown,Tamil Nadu,3590408849
Nilamel,village,8.8242666,76.8815467,Tenkasi,Tamil Nadu,3590410853
Puliankulam,village,8.628606,77.864943,Unknown,Tamil Nadu,3591775233
Adichanallur,village,8.633377,77.890907,Unknown,Tamil Nadu,3591779154
Chunkappara,village,9.4518537,76.7455434,Unknown,Tamil Nadu,3592491234
Aladahalli,village,12.762309,76.278331,Unknown,Tamil Nadu,3596009080
Arehalli,village,12.7386196,76.3038221,Unknown,Tamil Nadu,3596017542
Annechakenahalli,village,12.726653,76.2973213,Unknown,Tamil Nadu,3596026941
Bantarathalaalu,village,12.7312285,76.30665,Unknown,Tamil Nadu,3596114226
C. Hindalahalli,village,12.7090618,76.2869076,Unknown,Tamil Nadu,3596114227
Guddapura,village,12.717966,76.3056719,Unknown,Tamil Nadu,3596114229
Gulaganjihalli,village,12.7219835,76.3337889,Unknown,Tamil Nadu,3596114230
Hirithalaalu,village,12.707819,76.3252168,Unknown,Tamil Nadu,3596114231
Mudala Koppalu,village,12.7234469,76.3418685,Unknown,Tamil Nadu,3596114232
Havinamaranahalli,village,12.7628662,76.3193059,Unknown,Tamil Nadu,3596135033
Honnavara,village,12.7405772,76.2564553,Unknown,Tamil Nadu,3596135034
Kadavinabachahalli,village,12.7714245,76.3391916,Unknown,Tamil Nadu,3596135035
Nagarthi,village,12.7521728,76.3417164,Unknown,Tamil Nadu,3596135037
Puthuchathiram,village,11.3872555,78.1624705,Erode,Tamil Nadu,3600889687
S. Ankanahalli,village,12.7457885,76.2684621,Unknown,Tamil Nadu,3603285863
Lakkur,village,12.7259455,76.2537773,Unknown,Tamil Nadu,3603295643
Menaganahalli,village,12.7284112,76.2622576,Unknown,Tamil Nadu,3603295644
Vettoor,village,9.254596,76.8365206,Unknown,Tamil Nadu,3604363563
Malayalappuzha,village,9.2876157,76.8227465,Unknown,Tamil Nadu,3605016570
Vechoochira,village,9.4351054,76.853677,Unknown,Tamil Nadu,3605020790
Palayapalayam,village,11.2200023,78.2457642,Erode,Tamil Nadu,3608638879
Salapalayam,village,11.2189923,78.2273487,Erode,Tamil Nadu,3608639362
Puthukombai,village,11.240883,78.2740917,Erode,Tamil Nadu,3608643100
Sambranikodi,village,8.9295757,76.5709648,Unknown,Tamil Nadu,3608958141
Thoosur,village,11.2001783,78.2285066,Erode,Tamil Nadu,3621575728
Alanganatham,village,11.1864199,78.2555431,Erode,Tamil Nadu,3621576494
N Pudupatti,village,11.1527839,78.2121084,Erode,Tamil Nadu,3621576495
Kaalichettipatti,village,11.1524023,78.2517972,Erode,Tamil Nadu,3623115164
Pudukkottai,village,11.1621399,78.2575937,Erode,Tamil Nadu,3623115165
Bodinayakanpatti,village,11.2035667,78.2527618,Erode,Tamil Nadu,3623117225
Moolakurichi,village,11.4304004,78.3941287,Salem,Tamil Nadu,3623355822
Thrikkadavoor,village,8.9205959,76.5943123,Unknown,Tamil Nadu,3625757982
Thrikkovilvattom,village,8.9067337,76.6672421,Unknown,Tamil Nadu,3625760612
West Kallada,village,9.0114387,76.6066872,Unknown,Tamil Nadu,3625766461
Velinelloor,village,8.8692492,76.7863541,Unknown,Tamil Nadu,3625767286
Thrikkaruva,village,8.9462468,76.598201,Unknown,Tamil Nadu,3625771635
Ummannoor,village,8.9336242,76.8211024,Tenkasi,Tamil Nadu,3625772210
Thodiyoor,village,9.0750768,76.5754692,Unknown,Tamil Nadu,3625776090
Thevalakkara,village,8.9976716,76.5782434,Unknown,Tamil Nadu,3625778441
Aramanaarai,village,9.664792,78.704353,Ramanathapuram,Tamil Nadu,3631181933
Aranaiyur,village,9.660433,78.677047,Ramanathapuram,Tamil Nadu,3631181934
Sathani,village,9.663606,78.666446,Ramanathapuram,Tamil Nadu,3631181935
Sothukudi,village,9.657514,78.651385,Ramanathapuram,Tamil Nadu,3631181936
Ediganahosur,village,12.7819109,76.3430961,Unknown,Tamil Nadu,3631561250
Beemanahalli,village,12.8282031,76.201737,Unknown,Tamil Nadu,3631896207
Peroorthodu,village,9.4772409,76.8728285,Unknown,Tamil Nadu,3631902399
Madukka,village,9.4896125,76.9402646,Unknown,Tamil Nadu,3631902400
Thekkumbhagam,village,8.9620476,76.5611345,Unknown,Tamil Nadu,3637817492
Thazhava,village,9.0964987,76.5530468,Unknown,Tamil Nadu,3637820427
Sooranad South,village,9.0880647,76.6140213,Unknown,Tamil Nadu,3637820690
Sasthamkotta,village,9.0439541,76.6258478,Unknown,Tamil Nadu,3637826907
Poruvazhy,village,9.0726261,76.6555,Unknown,Tamil Nadu,3637829335
Pooyappally,village,8.9076004,76.7623489,Unknown,Tamil Nadu,3637832563
Ammarathumukku,village,8.8164403,76.7062533,Unknown,Tamil Nadu,3637833648
Piravanthur,village,9.063013,76.902723,Tenkasi,Tamil Nadu,3637838807
Perinad,village,8.942126,76.612091,Unknown,Tamil Nadu,3637839313
Perayam,village,8.7088425,77.0011352,Tenkasi,Tamil Nadu,3637841736
Ariyur,village,11.907355,79.6992039,Cuddalore,Tamil Nadu,3638864564
Uruvaiyar,village,11.8913854,79.7521127,Cuddalore,Tamil Nadu,3638864566
