name,type,latitude,longitude,osm_id
chenkunn,hamlet,10.9569653,76.3085897,9382950276
palakkuzhi,hamlet,10.9473476,76.2910273,9382973069
vellakuzhi,hamlet,10.9452794,76.2975384,9382973070
Aalakkuzhi,hamlet,10.9474604,76.2948286,9382973071
korathvam,hamlet,10.9500269,76.2922242,9382973072
muthiramanna 2,hamlet,10.9511362,76.2887867,9382973073
muthiramanna 1,hamlet,10.9515498,76.283932,9382973074
Nadukkudi,hamlet,10.959449,76.2845019,9382991607
Karuvallikunnu Colony,hamlet,10.9262929,76.1245595,9383297008
Nayadi Colony,hamlet,10.9212947,76.1239015,9383323036
Seethakkattupatty,hamlet,10.8441028,78.4315533,9387159773
Muthaligoundanur,hamlet,10.8763787,78.4072594,9387159797
Thimmampatty,hamlet,10.8810248,78.4112434,9387159800
Keelaripatty,hamlet,10.849148,78.4210768,9387159802
Kunnathodi Colony,hamlet,11.0497783,76.2801699,9388878239
Pappureddiyapatti,hamlet,10.859259,78.2618594,9392070359
Poosaripatti,hamlet,10.85234,78.25878,9392070360
Kottampatti,hamlet,10.8150016,78.2826948,9392075136
Sandaipet,hamlet,10.8212296,78.2755065,9392075139
Thanneerpatti,hamlet,10.82142,78.26183,9392075141
Aanappara,hamlet,11.4195085,76.2566814,9392769767
Karunapuram,hamlet,10.7735728,78.2137728,9393447694
Nandhankottai,hamlet,10.9453179,78.3153375,9393472972
Melakarikadu,hamlet,10.971654,78.3011806,9393475747
Keelakarrikadu,hamlet,10.9718436,78.3084225,9393475748
Vallakulam mettupatti,hamlet,10.8460426,78.454896,9395968485
E .Pudur,hamlet,10.8639971,78.4753386,9395974020
Bharathinagar new,hamlet,10.829536,78.4875189,9395974027
annanagar new,hamlet,10.871579,78.4905802,9395974056
Nadaipallam,hamlet,10.8700945,78.4978672,9395974057
pudupatti indira colony,hamlet,10.8429314,78.4727829,9395974065
Koraipatty,hamlet,10.8793955,78.5142014,9395974134
Akkankadu,hamlet,10.8403451,78.5219773,9395974140
Purasampatti Colony,hamlet,10.8094654,78.5025798,9395987521
Thalinji Kaspa,hamlet,10.7889124,78.5074982,9395987524
Semmedu,hamlet,10.795702,78.5198135,9395987525
Rengachipatti,hamlet,10.8029051,78.5189589,9395987526
Bharathi Nagar,hamlet,10.799822,78.5099533,9395987527
T Melapatti Kamarajar Nagar,hamlet,10.7987096,78.5003317,9395987528
Rajalingagoundanur,hamlet,10.8145507,78.4608223,9395987532
Kallai colony,hamlet,10.8054668,78.4767582,9395987535
Thottiyapatty,hamlet,10.80857,78.4703082,9395987536
Nesamaninagar,hamlet,10.789094,78.2751656,9398236465
Onapparaipatti,hamlet,10.7995046,78.2735002,9398236466
Kanakkapillaiyur,hamlet,10.8014543,78.2753295,9398236467
Kallupatti,hamlet,10.7979588,78.323213,9398236504
Meenachipuram South,hamlet,10.770846,78.2782396,9398236505
Kattupullipatti,hamlet,10.7481868,78.2795781,9398244093
Anaikkaraipatti,hamlet,10.7606065,78.2997471,9398244157
Seethapallam,hamlet,10.75366,78.3014986,9398244158
Alkuthiyur,hamlet,10.7440199,78.2927021,9398244204
Mettur,hamlet,10.7448707,78.3069406,9398244206
Muthampatty,hamlet,10.7813083,78.3267353,9398244207
Erumaikaranur,hamlet,10.7863821,78.3304779,9398244236
seethakatanur,hamlet,10.7755509,78.3312194,9398244239
Paneerpatty,hamlet,10.7773496,78.3351474,9398244240
Thanthirippatti,hamlet,10.7538878,78.3129717,9398244242
Uthukuzhi,hamlet,10.7810243,78.3058584,9398244307
Kunnudayagoundanpatti,hamlet,10.79307,78.29966,9398244309
Alagapuri,hamlet,10.8223251,78.3045259,9398244482
Vellapatti East,hamlet,10.8030509,78.3068776,9398244484
Iruppukuli,hamlet,10.8208876,78.3217396,9398254017
Manickapuram,hamlet,10.8117686,78.3167727,9398254019
Semparaipatti,hamlet,10.6555681,77.9517102,9398260318
Kanavaai,hamlet,10.6493998,77.9435134,9398260319
Vellaiyampatti,hamlet,10.6421676,77.9567729,9398260347
Nandalnayakkanoor,hamlet,10.6448,77.97544,9398260349
Sangaranampatty,hamlet,10.6747996,77.9923952,9398266965
Andinaickanur,hamlet,10.8370201,78.3991886,9401358410
Mela Uthampatty,hamlet,10.8339336,78.417108,9401358411
mettu Kalam,hamlet,10.8372447,78.4304272,9401358412
Eachampatty,hamlet,10.7985033,78.3634792,9401458122
Perumalkovilpatty,hamlet,10.7856628,78.3872209,9401458124
Josiamathanaickanur,hamlet,10.7960393,78.3806747,9401458125
PoppuNaickanur,hamlet,10.8018398,78.380798,9401458126
Venthapatty,hamlet,10.7857909,78.3669609,9401458127
Karaiyampatty,hamlet,10.7836281,78.3696877,9401458129
Karumadhampatty,hamlet,10.8049242,78.3965644,9401501548
Alangaripatty,hamlet,10.801989,78.3979186,9401501549
Kuppametupatty,hamlet,10.8044821,78.4037458,9401501550
Kasi Naickanur,hamlet,10.823387,78.3875365,9401501558
Oonaparaipatty,hamlet,10.7963763,78.35089,9401547646
Kuppanampatti,hamlet,10.8282862,78.3620197,9401547672
Ramanathapuram,hamlet,10.8234365,78.362013,9401547673
Ayyaneri,hamlet,10.9184599,78.3857732,9401609625
Seegampatti colony,hamlet,10.9275642,78.3839171,9401609626
Krishnapuram,hamlet,10.9720753,78.3570242,9401643558
Thirumalayur,hamlet,10.9798905,78.4088015,9401643559
Melakuttapatti,hamlet,10.9208346,78.3922044,9401643561
Mambara Colony,hamlet,11.0762617,76.247122,9402274559
Nedumgampara Colony,hamlet,11.0760983,76.2580587,9404028638
Malayapparambu Colony,hamlet,11.036607,76.2745775,9404075180
Puchattanur,hamlet,11.0292414,79.7980785,9404349138
Kizhakkekkara Colony,hamlet,11.0611571,76.2794189,9404700593
Thachamparab Colony,hamlet,11.2448891,76.0780433,9405381475
Veerakumaranpatty,hamlet,10.935729,78.3684289,9406772211
Thoppalampatty,hamlet,10.9767097,78.4797406,9406835524
Kallupatti south,hamlet,10.7213437,78.3094858,9406842830
Kettichinampatty,hamlet,10.7526925,78.3486729,9406842833
Kalingipatty,hamlet,10.7323117,78.3767238,9406842835
Perumalgoundanpatty,hamlet,10.7334167,78.3525864,9406842836
Kozhakoden Chali,hamlet,11.2380055,76.0817802,9407791446
Bagavathiparamb,hamlet,11.2316372,76.0915874,9407858214
Chalilkunn,hamlet,11.2543953,76.0558202,9407872700
Edakkattuparamb,hamlet,11.2629007,76.0638486,9408059318
Pattolikund,hamlet,11.0869654,76.0984305,9408063985
Nedumpara,hamlet,11.2419998,76.0651104,9408107675
Pandhalanjeri,hamlet,11.2334302,76.0671257,9408152857
Irunnakuzhi,hamlet,11.2318019,76.0529926,9408163514
Kalathingalthodi,hamlet,11.2382015,76.0896941,9408181766
Bheemankuzhi,hamlet,11.2416601,76.0699051,9408198193
Pakkulam,hamlet,11.1912573,76.011926,9408245587
Kunimmal,hamlet,11.2284059,76.061873,9408288667
Aathadi,hamlet,11.2228856,76.0822694,9408322696
Vezhakode,hamlet,10.6985552,76.2683669,9408349868
Pengadi,hamlet,10.8908112,76.1201272,9408371703
Chinnagoundampatty,hamlet,10.7830032,78.4745849,9409019423
Karaiyampatty,hamlet,10.7757178,78.473549,9409019425
Mettupatty,hamlet,10.7515327,78.4007302,9409019427
Poonampatty,hamlet,10.7819802,78.4493275,9409019428
Mangampatty,hamlet,10.7698982,78.4556605,9409019431
Periyarasapatty,hamlet,10.8106203,78.4357946,9409070424
Vellaparaipatty,hamlet,10.757018,78.4879567,9409071284
Mottakamanaickanur,hamlet,10.7378295,78.3070335,9409083946
Allinagar,hamlet,10.7605981,78.2777917,9409083950
Maniyampatty,hamlet,10.7678053,78.4597107,9409089576
Puthur,hamlet,10.7657067,78.4900008,9409089597
Pillayuer Kovilpatty,hamlet,10.7487881,78.4815808,9409089599
Thoppupatty,hamlet,10.7492709,78.4850891,9409089600
A .Nadupatty,hamlet,10.7506842,78.4930287,9409089601
Kayakkaranmedu,hamlet,10.7568939,78.5117879,9409089628
Uppukatchipatty,hamlet,10.7484378,78.5049005,9409089629
Mamatchireddipatty,hamlet,10.7775781,78.5094588,9409089634
Chinnaputhur,hamlet,10.7722352,78.5040801,9409089636
Pottadi,hamlet,11.3309234,76.1242618,9409621485
Vendekkumpoyhil,hamlet,11.3314509,76.1218114,9409626739
Karimb,hamlet,11.3281978,76.1262569,9409666117
Cheengannippali,hamlet,11.327091,76.1263854,9409666118
Nermukk,hamlet,11.2632184,76.0661512,9410281646
Mullamadakkal,hamlet,11.238346,76.058522,9410305575
Thiruthiyil,hamlet,11.2516113,76.064687,9410310589
Kalappara,hamlet,11.2649749,76.0575956,9410319024
Odakkayam Nelliyayi,hamlet,11.275999,76.1245104,9410341866
Odakkayam Muppali,hamlet,11.2748847,76.1280729,9410351388
Odakkayam Kodumpuyha,hamlet,11.2859203,76.1343866,9410351605
Odakkayam Poreeri,hamlet,11.2731961,76.1290372,9410358355
Eandhumpali,hamlet,11.2744682,76.1145056,9410396620
Vettilappara Kaliyengal,hamlet,11.2645245,76.081997,9410426711
Vettilappara Kalakappara,hamlet,11.2668701,76.0817511,9410435708
Chembrammal,hamlet,11.2294,76.0896557,9410469847
Kalariparam,hamlet,11.2397529,76.0872938,9410473098
Karipathichal,hamlet,11.2263757,76.0717714,9410487999
Vannilaparamb,hamlet,11.2274203,76.0626671,9410491902
Ottathanikkal,hamlet,11.2604863,76.068493,9410512852
Vilakkuparamb,hamlet,11.26984,76.0748766,9410513472
Nechikund,hamlet,11.2201116,76.0971951,9410527492
Ayanikkad,hamlet,10.8894204,76.1200024,9410528935
Kannamthodi,hamlet,11.233844,76.0904281,9410607147
Panniyamala,hamlet,11.273219,76.0878364,9410794260
Kunnath Colony,hamlet,11.0439622,76.2632768,9411521978
Pudupatti,hamlet,10.7978267,78.04228,9411662786
Marudur,hamlet,10.7760979,78.3966101,9411669600
Nallamanayakanpatti - kallimodakku,hamlet,10.7111059,77.987316,9411694926
S.Santhaipettai,hamlet,10.6829564,77.9962855,9411694935
Samathuvapuram Part Horizon Street,hamlet,10.8491867,78.1113401,9411710865
Sottai Kuppanur,hamlet,10.8024766,78.0448881,9411710866
SadayaGoundanur,hamlet,10.8136112,78.044735,9411710947
Rakkiyagoundanpudur,hamlet,10.8096247,78.0728646,9411710948
Othaiyur,hamlet,10.7924737,78.0623322,9411710949
Alamarathupatti,hamlet,10.7930239,78.065795,9411710950
Panniveetil Colony,hamlet,11.0465938,76.2795397,9411848726
Parindaani Colony,hamlet,11.0409149,76.2729908,9411891593
Ayilakkara Colony,hamlet,11.0335375,76.2654585,9411891594
Vazhiyilappara Colony,hamlet,11.0294112,76.273985,9411913255
Varikkodan Colony,hamlet,11.0295075,76.2834473,9411922396
Muttippalam Colony,hamlet,11.0377467,76.2838136,9411947928
Oravampuram Colony,hamlet,11.0827838,76.2622215,9412878791
Vaithamkunnu Colony,hamlet,11.0802988,76.2599473,9412878792
Ezhuthunda Colony,hamlet,11.0804436,76.2625251,9412878793
Kolunni Colony,hamlet,11.082978,76.2582433,9412878794
T K Colony,hamlet,11.0862918,76.2601519,9412878795
Pulikkal Colony,hamlet,11.0300802,76.255137,9413126642
Panaru Colony,hamlet,11.0323865,76.2547824,9413126643
Thachampatta Colony,hamlet,11.0305819,76.2514094,9413126644
Punkath Colony,hamlet,11.0555839,76.267922,9414609708
4 Cent Colony,hamlet,11.0462618,76.2681853,9414609709
Wadakekkara Colony,hamlet,11.0309323,76.2625192,9414609710
Kunnath Colony 12 ward,hamlet,11.0399361,76.258407,9414609711
Wadakekkara Parayan SC Colony,hamlet,11.0282336,76.2657353,9414720508
Edathodi Colony,hamlet,11.0217391,76.2618683,9414736817
Manjeeri Colony,hamlet,11.0690592,76.2808745,9415057455
Padaaliparambu Colony,hamlet,11.0683773,76.2823566,9415057456
Ummanath Colony,hamlet,11.0733737,76.2785879,9415057457
Meycheerikunnu Colony,hamlet,11.07445,76.2873342,9415057458
Pullikuth Colony,hamlet,11.0665137,76.2838774,9415057459
Palliparambu Colony,hamlet,11.0588871,76.2695245,9415102429
Parakodu Colony,hamlet,11.0641263,76.2702895,9415102430
Thanniyol Colony,hamlet,11.0614173,76.2647218,9417691631
Ummanathu Colony,hamlet,11.0669224,76.269061,9417691632
Attoor Colony,hamlet,11.0666295,76.2673445,9417691633
Kavunnil Colony,hamlet,11.0473271,76.2915366,9417695304
Poolakuzhi Colony,hamlet,11.0504143,76.2711064,9417910719
Oorakaparambu Colony,hamlet,11.0529016,76.2707997,9417910720
Kappuparambu Colony,hamlet,11.0546262,76.2745968,9417910721
Thengumthodi Colony,hamlet,11.0769462,76.2400894,9418005261
Aroobika Colony,hamlet,11.0811389,76.2423975,9418005262
Kakkattukkunnu Colony,hamlet,11.0611412,76.2760586,9418335360
Ambalaparambu Colony,hamlet,11.0590173,76.2715245,9418335367
Attayamparappu,hamlet,10.9159669,78.0409903,9418416374
Pothiyampallam,hamlet,10.9221664,78.046898,9418416375
Kainady,hamlet,9.4941781,76.4702667,9419616346
Vellanallampalayam,hamlet,11.4081616,77.8439711,9420237542
Seethapatty,hamlet,10.7293023,78.5518577,9422065547
Velayeepannaikalam,hamlet,10.7314782,78.5388428,9422065549
Keelapatty,hamlet,10.7509813,78.5477555,9422065550
Alagapuri,hamlet,10.7534862,78.558418,9422065551
Nayakteru,hamlet,10.7070782,78.5824692,9422065555
Kalluteru,hamlet,10.7097902,78.5772121,9422065556
Chettiyooranipatti,hamlet,10.7112449,78.5961807,9422065559
Kavuttanayakkanpatti,hamlet,10.709519,78.6026238,9422065560
Kalingappatti,hamlet,10.7229568,78.6141944,9422065561
Mel Paganur,hamlet,10.7344468,78.6031222,9422065564
Ayyagoundampatty,hamlet,10.7390446,78.5572761,9422065569
Pulutheri,hamlet,10.7411007,78.5447988,9422065570
Akkaraparamb,hamlet,11.2491695,76.0271354,9424313992
Sevakattupatti,hamlet,10.6947359,78.5153604,9424314978
Thampatty Kalathuvedu,hamlet,10.7054921,78.5075016,9424314980
Periyamathiyagudalur,hamlet,10.8624517,77.8108406,9424329686
Kalipalayam,hamlet,10.8712114,77.8136758,9424329687
Narongil,hamlet,11.25427,76.021316,9424456119
chelerikunn,hamlet,11.2489126,76.0382496,9424459328
Othpallipuraya,hamlet,11.2510585,76.0198808,9424469326
Maligathadayi,hamlet,11.2550946,76.0193668,9424474794
Nerayanparammal,hamlet,11.2573129,76.0164704,9424475424
Nelerimmal,hamlet,11.24318,76.044118,9424497051
Punneserykandi,hamlet,11.2542129,76.0373865,9424497486
Thadaparamb,hamlet,11.2388135,76.0409139,9424502163
Tharammal,hamlet,11.2456666,76.0451624,9424506016
Cherikummal,hamlet,11.244876,76.0195885,9424509448
Pulakunnath,hamlet,11.2565085,76.0297709,9424513940
Iraniyil,hamlet,11.2412817,76.0412531,9424519369
Pulirupoyil,hamlet,11.240913,76.0196144,9424521579
Kattur,hamlet,11.0428151,77.8403878,9427159009
Ungampalayam,hamlet,11.0444954,77.8341492,9427159010
Narikkattuvalasu,hamlet,11.0551562,77.8248632,9427170617
Kolakkaranpalayam,hamlet,11.0465112,77.8219986,9427170618
Thukkachi,hamlet,11.04379,77.84265,9427170654
Muralai,hamlet,11.0402457,77.8389394,9427170655
Nadupalayam,hamlet,11.0311504,77.8368981,9427170656
Kattampalayam,hamlet,11.4170223,77.8505936,9427175489
Palvarpatti,hamlet,10.8539359,78.1574891,9429914813
Maruthampatti,hamlet,10.8818828,78.1225312,9429914816
Manikapuram,hamlet,10.8768988,78.1235042,9429914817
Perankuttai Thottam,hamlet,11.4047691,77.8438166,9429947135
Chettithottam,hamlet,11.0639484,77.9687369,9432520256
Nathamedu,hamlet,11.035727,77.943998,9432520275
Mathuraiveeran Nagar,hamlet,11.0569305,77.941432,9432520327
Nadarpuram,hamlet,11.0484381,77.9394311,9432520328
Vadugapatti,hamlet,11.0348173,77.9533571,9432520329
Arasampalayam,hamlet,11.0077719,77.9530266,9432520335
Semangi periyar nagar,hamlet,11.065879,77.9612859,9432520415
Orambupalayam,hamlet,11.0474327,77.9715556,9432520417
Pechiparai Ad colony,hamlet,11.0631748,77.980246,9432520456
Muninathapuram,hamlet,11.0727677,77.9697525,9432520457
Muthanur,hamlet,11.0692127,77.9657736,9432520458
Selvanagar,hamlet,11.066119,77.9678114,9432520459
Semangi,hamlet,11.0639063,77.9598427,9432520460
Goundanpudur,hamlet,11.0593154,77.9707646,9432520461
Vettamangalam,hamlet,11.0406037,77.9510665,9432520544
Maravaapalayam,hamlet,11.0608422,77.9443824,9432520546
Kulathupalayam,hamlet,11.049965,77.9493284,9432520548
Puthucolony,hamlet,11.0310894,77.9449604,9432520550
Kil Ammapettai,hamlet,10.7247646,78.5684922,9434136102
Pappavalasu colony,hamlet,11.05359,77.82042,9435484673
Pappavalasu,hamlet,11.05004,77.81825,9435484675
Ganthinagar colony,hamlet,11.0619583,77.7992964,9435484889
Pandilingapuram,hamlet,11.0583888,77.8026438,9435484893
Pillapalayam,hamlet,11.0481983,77.7931064,9435484895
Karuveyampalayam,hamlet,11.0661385,77.8102827,9435484915
Palakattur,hamlet,11.00362,77.84295,9438730393
SeelanaikenPatti,hamlet,11.0240918,77.7961957,9438743836
Kokkanipalayam Kudi Theru,hamlet,11.019037,77.7997684,9438743837
Kokkanipalayam SC Theru,hamlet,11.0214644,77.8026384,9438743838
Kanjerikavalasu,hamlet,11.0294467,77.8030488,9438743843
Kumarapalayam,hamlet,11.0346593,77.8029871,9438743844
kuppagoundanvalasu colony,hamlet,11.0381765,77.8060502,9438743845
Chinnavalaiyapalayam,hamlet,11.0443946,77.8150356,9438743846
Valaiyapalayam,hamlet,11.04069,77.81344,9438744002
Kuppagoundanvalasu,hamlet,11.0418568,77.8063559,9438744003
Theerthampalayam Salai,hamlet,11.0841201,78.1185871,9442535744
S.K.Pudur A.D Street,hamlet,11.0815585,78.1219849,9442535745
Sennakkalpudur,hamlet,11.0779653,78.1235375,9442535746
Vadakkutheerthampalayam,hamlet,11.0914855,78.1135221,9442535747
Ganapathipalayam,hamlet,11.0901492,78.1040058,9442535749
Pettapalayam,hamlet,11.0686717,78.1257241,9442535750
R C Pettapalayam,hamlet,11.071052,78.1224686,9442535751
vengamedu ricemill,hamlet,11.023985,77.7907031,9442536071
Mangarai,hamlet,10.8697692,78.5828796,9443651433
Therkkupaty,hamlet,10.8352903,78.5527,9443651438
Mullainagar Colony,hamlet,10.8332322,78.6098063,9443651541
Minakshipuram,hamlet,10.8818384,78.5610545,9443651546
Kovilur,hamlet,10.8797101,78.5679638,9443651548
Melamedu,hamlet,10.8359382,78.5632693,9443651581
Chinnagoundampaty,hamlet,10.8373064,78.5517169,9443651583
Suriyanur,hamlet,10.8531169,78.5737862,9443651640
Paraipatty,hamlet,10.8498483,78.5701831,9443651641
Melapatty,hamlet,10.8466624,78.5759871,9443651642
Koyyathoppu,hamlet,10.8057119,78.5947484,9446247128
Subramaniyapuram,hamlet,10.8184902,78.5368775,9446247135
Melamedu,hamlet,10.8145097,78.5346631,9446247136
Therkumedu,hamlet,10.7983612,78.5595739,9446247165
Pandaratheru,hamlet,10.7944091,78.5548639,9446247166
Chinnakalathupatty,hamlet,10.7902647,78.5412264,9446247168
Samathuvapuram,hamlet,10.7911593,78.5354607,9446247169
Periyakalathupatty,hamlet,10.7875035,78.5354707,9446247170
Podavur A D Theru,hamlet,10.7903305,78.5658985,9446247239
Kalunthankalam Padiyarkalam,hamlet,10.8111699,78.5707002,9446247244
Keelamedu Kavalnagar,hamlet,10.8155791,78.5758865,9446247249
Kalipalayam,hamlet,10.9752852,77.7681103,9451632448
Poomedu,hamlet,10.9999752,77.7943504,9454401012
Meenatchivalasu,hamlet,10.9935402,77.8017533,9454401013
Kasthuripalayam,hamlet,10.9900832,77.7982638,9454401015
Chettigoundanur,hamlet,10.8097008,78.0336839,9454432598
Uthukaraipatti,hamlet,10.8378157,78.0156186,9454432599
Karumparappu,hamlet,10.8271941,78.0325842,9454459858
Varikapatti,hamlet,10.8027348,78.0321228,9454459859
Uddandahalli,hamlet,12.8856921,77.3840743,9457444677
Hosadoddi,hamlet,12.7650278,77.4840617,9457598400
karaimedu,hamlet,11.0107496,77.8617732,9460531804
Perumalpalayam,hamlet,10.9840584,77.9013491,9460531806
Velampalayam,hamlet,11.0011395,77.9028369,9460531807
R.G.Pudur,hamlet,10.9787853,77.8916301,9460531808
ThaliyapattiNewAdc,hamlet,10.850389,78.1047799,9460545118
Kulathur,hamlet,10.8155119,78.1026477,9460545164
Kurikkaranvalasu,hamlet,10.6489676,77.8592062,9460593253
Karuppapillaipudur,hamlet,10.6505828,77.8251413,9460593279
Viralipatti,hamlet,10.6406886,77.8327675,9460593280
Meenachipalayam,hamlet,11.0814787,77.9490235,9460594397
Bonacaud,hamlet,8.6818317,77.1674457,9461391771
Chellarampalayam,hamlet,11.0007651,78.0332386,9463606881
Marankulam,hamlet,10.8084151,78.5565591,9463661252
Keelamedu,hamlet,10.8034409,78.5667086,9463661253
Ramayipanaiyur,hamlet,10.8107411,78.5343968,9463661306
Vadakkupatty,hamlet,10.7871963,78.5305915,9463661307
Neithalur Indiranagar,hamlet,10.8040227,78.5261723,9463661309
Avaikamanayakkanpatty,hamlet,10.6633071,78.5171842,9463679825
Chinna Samuthiram,hamlet,10.658921,78.5030436,9463679826
Kulavayppatti,hamlet,10.6623371,78.4804058,9463679830
Ravuthumpatti,hamlet,10.7804944,78.0187878,9464954403
Parapatti,hamlet,10.8061809,78.0015135,9464954404
Periyakariampatty,hamlet,10.7958002,77.9955482,9464954406
Chinnakariyampatti,hamlet,10.7890236,77.9965567,9464954407
Karukkumadai,hamlet,11.0127499,78.2031083,9467590977
Maniyampatty,hamlet,10.9989641,78.3029616,9473198105
Kamalapuram Pudur,hamlet,11.0214591,78.3348906,9473198361
Muniyappanur,hamlet,11.024987,78.1358814,9473287381
Goundanpudur,hamlet,11.0084566,78.1282317,9473287384
Chinnakalipalayam,hamlet,11.0049566,78.139658,9473287385
Ganesapuram,hamlet,10.9823551,78.2046961,9474028891
Appipalayam,hamlet,10.9489333,78.0301702,9474038749
Periyagoundanpudur,hamlet,10.9907374,78.128304,9474039828
Ambalagoundanpudur,hamlet,10.9938279,78.1265961,9474039829
Pillagoundanpudur,hamlet,10.9975423,78.128457,9474039830
Othaiyur Ganapathipalayam,hamlet,10.9887009,78.1406196,9474039831
Nerur Agraharam,hamlet,10.9965102,78.1588626,9474039885
Ambethkar Nagar,hamlet,11.0698711,77.9922672,9474076609
Vengaikuruchi,hamlet,10.7711266,78.5518176,9474084558
keelavaliyampatty,hamlet,10.7647145,78.5297327,9474084560
Kamagoundampatty,hamlet,10.7744943,78.5334503,9474084561
Melapatty,hamlet,10.7780804,78.5266808,9474084562
Keelaputhupatty,hamlet,10.7532002,78.5292331,9474092577
Karaipalayam,hamlet,11.0718664,77.9869866,9474110730
colony,hamlet,9.8547428,76.3252908,9476434210
Moolamkuzhi SC Colony,hamlet,9.8542377,76.3330689,9483319024
Thamarachal Colony,hamlet,9.8417008,76.3271895,9483328379
Kottaram Laksham veed Colony,hamlet,9.8373666,76.3243786,9483340283
Mankulam SC colony,hamlet,9.8655379,76.3292666,9483543238
Velapudaiyanpatti,hamlet,10.6894778,78.5877022,9483889570
Cholan Nagar,hamlet,10.7689563,78.6211869,9487247522
Nedumalai,hamlet,10.7776253,78.6231074,9487247523
Mela Saveriyarpuram,hamlet,10.8007746,78.626951,9487275476
Kalingankadu,hamlet,10.794799,78.6158788,9487275477
Sengalattappatti,hamlet,10.6903185,78.5993135,9488543956
Kuchillyampatti,hamlet,10.6880044,78.5921895,9488543957
Adukkampudukkombai Colony,hamlet,11.3429787,78.4560674,9489518248
Suklampattikombai,hamlet,11.3357776,78.4492138,9489518249
Alathur Anna Nagar,hamlet,10.7686575,78.5210814,9492509144
Koppanaickanpatty,hamlet,10.7706062,78.5302869,9492509145
Navalnaickenpatty,hamlet,10.7448151,78.5285366,9492509194
Navalakkapatty,hamlet,10.7148002,78.5206518,9492538099
Thenimalaipatti,hamlet,10.6293708,78.3888459,9494197343
Sangamareddipatti,hamlet,10.6399311,78.4186828,9494197347
Andavarkovil,hamlet,10.6253374,78.4353232,9494197348
Rajakavundanpatti,hamlet,10.6371685,78.4397972,9494197354
Ramanampatti,hamlet,10.6502223,78.3792543,9494197359
Chinna Udayappatti,hamlet,10.6522889,78.4174919,9494197362
Kappayyapuram,hamlet,10.6466584,78.4005511,9494197363
Uppiliyapatti,hamlet,10.6372318,78.4800947,9494241248
Gandhi Nagar,hamlet,10.6505175,78.5003293,9494241263
Kamaraj Nagar,hamlet,10.6497794,78.5033011,9494241264
Victor Nagar,hamlet,10.6543028,78.5029846,9494241265
Thathanaickanpatty,hamlet,10.6499798,78.5194266,9494241266
Marulnaickanpatty,hamlet,10.6312635,78.5176456,9494241269
Chithakudipatty,hamlet,10.6301564,78.5247588,9494241270
Kallipatti Vadakku,hamlet,10.6236499,78.4631971,9494241274
Sakkiliyapatti,hamlet,10.6323918,78.475256,9494241276
Manickampillai Chathiram,hamlet,10.6480977,78.4699666,9494241279
Thottipatti,hamlet,10.6413757,78.4645271,9494241280
Nadukattupatty,hamlet,10.6010094,78.3667177,9494258675
Vellapoolampatty,hamlet,10.6047636,78.3705532,9494258676
Andigoundampatty,hamlet,10.6057549,78.373965,9494258677
Edayapattiyanpatty,hamlet,10.5980038,78.39185,9494258680
Thavittupatty,hamlet,10.5959685,78.4417498,9494258685
Kalathupatti,hamlet,10.6165217,78.3711541,9494258687
Poosaripatti,hamlet,10.6212881,78.4363425,9494258693
Vadakattampatty,hamlet,10.5860294,78.4314545,9494258695
Kumarapatti,hamlet,10.607632,78.4416318,9494258697
Vadakupatty,hamlet,10.6012625,78.4453332,9494258699
Ponnusangampatty,hamlet,10.5815203,78.4539485,9494258701
Pudu Colony,hamlet,10.5918767,78.4375548,9494258702
Keelapoigaipatti,hamlet,10.5821109,78.4281134,9494258703
Kottakkaranpatti,hamlet,10.5830811,78.4042311,9494258710
Vadugappatti,hamlet,10.589198,78.4002828,9494258712
Vadugappatti Pudur,hamlet,10.5896831,78.396399,9494258713
Thukukkampatty,hamlet,10.5862721,78.3947708,9494258715
Malaithathampatti,hamlet,10.5905442,78.38513,9494258716
Mullipadi,hamlet,10.5820476,78.3649635,9494270918
Saravanampatti,hamlet,10.6469642,78.3395362,9497061427
Chinna Aaithampatti,hamlet,10.6417026,78.3219194,9497061429
Periya Aaithampatti,hamlet,10.6431999,78.3168447,9497061430
Kavarapatti,hamlet,10.636462,78.3189475,9497061431
Thoppupatti,hamlet,10.6398257,78.3327663,9497061432
Nalliyampatti,hamlet,10.5661538,78.3929712,9497075704
Ponnambalathupatti,hamlet,10.5744594,78.4320188,9497075705
Sooliyapatti,hamlet,10.5676145,78.4307742,9497075706
Poolaooranipatti,hamlet,10.5724766,78.4190047,9497100024
Keelaeruthigoundanpatti,hamlet,10.5776708,78.4244764,9497100025
Sakkiliyapatti,hamlet,10.5718491,78.4225666,9497100026
Kasthuripatti,hamlet,10.5673129,78.4192836,9497100028
Ambalakkapatti,hamlet,10.6234393,78.3523035,9497100031
Kanakupillaiyur,hamlet,10.619274,78.3565414,9497100032
Anjalkaranpatti,hamlet,10.5679573,78.34975,9497100080
Pungampadi,hamlet,10.5931863,78.3450254,9497100081
Thathampatti,hamlet,10.6166166,78.3416498,9497100084
Mylapur,hamlet,10.6174919,78.3451795,9497100085
Kalkothampatti,hamlet,10.6169488,78.3333939,9497100086
Karattupatti,hamlet,10.583967,78.3718836,9497100088
Pitchaimaniyarampatti,hamlet,10.5741588,78.3666158,9497100090
Moorampatti,hamlet,10.5727245,78.3319616,9497100157
Savariyarpuram,hamlet,10.5661116,78.3382916,9497100158
